estado,unidade,equipamento,host
PR,3640-0 RUI BARBOSA,pr3640ra1.pr.caixa,pr3640ra1.pr.caixa
PR,3640-0 RUI BARBOSA,pr3640sw120.pr.caixa,pr3640sw120.pr.caixa
PR,3640-0 RUI BARBOSA,pr3640sw121.pr.caixa,pr3640sw121.pr.caixa
PR,3640-0 RUI BARBOSA,pr3640sw122.pr.caixa,pr3640sw122.pr.caixa
PR,3676-0 QUEDAS DO IGUACU,pr3676ra1.pr.caixa,pr3676ra1.pr.caixa
PR,3676-0 QUEDAS DO IGUACU,pr3676sw120.pr.caixa,pr3676sw120.pr.caixa
PR,3676-0 QUEDAS DO IGUACU,pr3676sw121.pr.caixa,pr3676sw121.pr.caixa
PR,3676-0 QUEDAS DO IGUACU,pr3676sw122.pr.caixa,pr3676sw122.pr.caixa
PR,3698 - 3699 - SEDE 1 - 3º ANDAR,pr3698sw150.pr.caixa,pr3698sw150.pr.caixa
PR,3698 - 3699 - SEDE 1 - 3º ANDAR,pr3698sw151.pr.caixa,pr3698sw151.pr.caixa
PR,3698 - 3699 - SEDE 1 - 3º ANDAR,pr3698sw152.pr.caixa,pr3698sw152.pr.caixa
PR,3698 - 3699 - SEDE 1 - 3º ANDAR,pr3699sw150.pr.caixa,pr3699sw150.pr.caixa
PR,3698 - 3699 - SEDE 1 - 3º ANDAR,pr3699sw151.pr.caixa,pr3699sw151.pr.caixa
PR,3698 - 3699 - SEDE 1 - 3º ANDAR,pr3699sw152.pr.caixa,pr3699sw152.pr.caixa
PR,3708-0 HUGO SIMAS,pr3708ra1.pr.caixa,pr3708ra1.pr.caixa
PR,3708-0 HUGO SIMAS,pr3708sw120.pr.caixa,pr3708sw120.pr.caixa
PR,3708-0 HUGO SIMAS,pr3708sw121.pr.caixa,pr3708sw121.pr.caixa
PR,3708-0 HUGO SIMAS,PR3708SW122.pr.caixa,PR3708SW122.pr.caixa
PR,3733-0 AVENIDA INGLATERRA,pr3733ra1.pr.caixa,pr3733ra1.pr.caixa
PR,3733-0 AVENIDA INGLATERRA,pr3733sw120.pr.caixa,pr3733sw120.pr.caixa
PR,3733-0 AVENIDA INGLATERRA,pr3733sw121.pr.caixa,pr3733sw121.pr.caixa
PR,3733-0 AVENIDA INGLATERRA,pr3733sw122.pr.caixa,pr3733sw122.pr.caixa
PR,3734-0 ENGENHEIRO BELTRAO,pr3734ra1.pr.caixa,pr3734ra1.pr.caixa
PR,3734-0 ENGENHEIRO BELTRAO,pr3734sw120.pr.caixa,pr3734sw120.pr.caixa
PR,3734-0 ENGENHEIRO BELTRAO,pr3734sw121.pr.caixa,pr3734sw121.pr.caixa
PR,3734-0 ENGENHEIRO BELTRAO,pr3734sw122.pr.caixa,pr3734sw122.pr.caixa
PR,3739-0 GUAIRACA,pr3739ra1.pr.caixa,pr3739ra1.pr.caixa
PR,3739-0 GUAIRACA,pr3739sw120.pr.caixa,pr3739sw120.pr.caixa
PR,3739-0 GUAIRACA,pr3739sw121.pr.caixa,pr3739sw121.pr.caixa
PR,3739-0 GUAIRACA,pr3739sw122.pr.caixa,pr3739sw122.pr.caixa
PR,3740-0 PARQUE ECOLOGICO,pr3740ra1.pr.caixa,pr3740ra1.pr.caixa
PR,3740-0 PARQUE ECOLOGICO,pr3740sw120.pr.caixa,pr3740sw120.pr.caixa
PR,3740-0 PARQUE ECOLOGICO,pr3740sw121.pr.caixa,pr3740sw121.pr.caixa
PR,3740-0 PARQUE ECOLOGICO,pr3740sw122.pr.caixa,pr3740sw122.pr.caixa
PR,3746-0 MANGUEIRINHA,pr3746ra1.pr.caixa,pr3746ra1.pr.caixa
PR,3746-0 MANGUEIRINHA,pr3746sw120.pr.caixa,pr3746sw120.pr.caixa
PR,3746-0 MANGUEIRINHA,pr3746sw121.pr.caixa,pr3746sw121.pr.caixa
PR,3746-0 MANGUEIRINHA,pr3746sw122.pr.caixa,pr3746sw122.pr.caixa
PR,3753-0 MANDAGUACU,pr3753ra1.pr.caixa,pr3753ra1.pr.caixa
PR,3753-0 MANDAGUACU,pr3753sw120.pr.caixa,pr3753sw120.pr.caixa
PR,3753-0 MANDAGUACU,pr3753sw121.pr.caixa,pr3753sw121.pr.caixa
PR,3753-0 MANDAGUACU,pr3753sw122.pr.caixa,pr3753sw122.pr.caixa
PR,3754-0 MANDACARU,pr3754ra1.pr.caixa,pr3754ra1.pr.caixa
PR,3754-0 MANDACARU,pr3754sw120.pr.caixa,pr3754sw120.pr.caixa
PR,3754-0 MANDACARU,pr3754sw121.pr.caixa,pr3754sw121.pr.caixa
PR,3754-0 MANDACARU,pr3754sw122.pr.caixa,pr3754sw122.pr.caixa
PR,3755-0 PARANACITY,pr3755ra1.pr.caixa,pr3755ra1.pr.caixa
PR,3755-0 PARANACITY,PR3755SW120.pr.caixa,PR3755SW120.pr.caixa
PR,3755-0 PARANACITY,PR3755SW121.pr.caixa,PR3755SW121.pr.caixa
PR,3755-0 PARANACITY,PR3755SW122.pr.caixa,PR3755SW122.pr.caixa
PR,3770-0 AG DIGITAL NORTE DO PARANA,pr3770sw150.pr.caixa,pr3770sw150.pr.caixa
PR,3770-0 AG DIGITAL NORTE DO PARANA,pr3770sw151.pr.caixa,pr3770sw151.pr.caixa
PR,3806-0 AV TANCREDO NEVES,pr3806ra1.pr.caixa,pr3806ra1.pr.caixa
PR,3806-0 AV TANCREDO NEVES,pr3806sw150.pr.caixa,pr3806sw150.pr.caixa
PR,3806-0 AV TANCREDO NEVES,pr3806sw151.pr.caixa,pr3806sw151.pr.caixa
PR,3806-0 AV TANCREDO NEVES,pr3806sw152.pr.caixa,pr3806sw152.pr.caixa
PR,3806-0 AV TANCREDO NEVES,pr3806sw199.pr.caixa,pr3806sw199.pr.caixa
PR,3842-0 SAO MIGUEL DO IGUACU,pr3842ra1.pr.caixa,pr3842ra1.pr.caixa
PR,3842-0 SAO MIGUEL DO IGUACU,pr3842sw120.pr.caixa,pr3842sw120.pr.caixa
PR,3842-0 SAO MIGUEL DO IGUACU,pr3842sw121.pr.caixa,pr3842sw121.pr.caixa
PR,3842-0 SAO MIGUEL DO IGUACU,pr3842sw122.pr.caixa,pr3842sw122.pr.caixa
PR,3844-0 CAPITAO LEONIDAS MARQUES,pr3844ra1.pr.caixa,pr3844ra1.pr.caixa
PR,3844-0 CAPITAO LEONIDAS MARQUES,pr3844sw120.pr.caixa,pr3844sw120.pr.caixa
PR,3844-0 CAPITAO LEONIDAS MARQUES,pr3844sw121.pr.caixa,pr3844sw121.pr.caixa
PR,3844-0 CAPITAO LEONIDAS MARQUES,pr3844sw122.pr.caixa,pr3844sw122.pr.caixa
PR,3847-0 CAPITAO INDIO BANDEIRA,pr3847ra1.pr.caixa,pr3847ra1.pr.caixa
PR,3847-0 CAPITAO INDIO BANDEIRA,pr3847sw120.pr.caixa,pr3847sw120.pr.caixa
PR,3847-0 CAPITAO INDIO BANDEIRA,pr3847sw121.pr.caixa,pr3847sw121.pr.caixa
PR,3847-0 CAPITAO INDIO BANDEIRA,pr3847sw122.pr.caixa,pr3847sw122.pr.caixa
PR,3849-0 CATEDRAL MARINGA,pr3849ra1.pr.caixa,pr3849ra1.pr.caixa
PR,3849-0 CATEDRAL MARINGA,pr3849sw120.pr.caixa,pr3849sw120.pr.caixa
PR,3849-0 CATEDRAL MARINGA,pr3849sw121.pr.caixa,pr3849sw121.pr.caixa
PR,3849-0 CATEDRAL MARINGA,pr3849sw122.pr.caixa,pr3849sw122.pr.caixa
PR,3851-0 VEST MODA,pr3851ra1.pr.caixa,pr3851ra1.pr.caixa
PR,3851-0 VEST MODA,pr3851sw120.pr.caixa,pr3851sw120.pr.caixa
PR,3851-0 VEST MODA,pr3851sw121.pr.caixa,pr3851sw121.pr.caixa
PR,3851-0 VEST MODA,pr3851sw122.pr.caixa,pr3851sw122.pr.caixa
PR,3857-0 AMPERE,pr3857ra1.pr.caixa,pr3857ra1.pr.caixa
PR,3857-0 AMPERE,pr3857sw120.pr.caixa,pr3857sw120.pr.caixa
PR,3857-0 AMPERE,pr3857sw121.pr.caixa,pr3857sw121.pr.caixa
PR,3857-0 AMPERE,pr3857sw122.pr.caixa,pr3857sw122.pr.caixa
PR,3864-0 JARDIM SABARA,pr3864ra1.pr.caixa,pr3864ra1.pr.caixa
PR,3864-0 JARDIM SABARA,pr3864sw120.pr.caixa,pr3864sw120.pr.caixa
PR,3864-0 JARDIM SABARA,pr3864sw121.pr.caixa,pr3864sw121.pr.caixa
PR,3866-0 PIRAQUARA,pr3866ra1.pr.caixa,pr3866ra1.pr.caixa
PR,3866-0 PIRAQUARA,pr3866sw120.pr.caixa,pr3866sw120.pr.caixa
PR,3866-0 PIRAQUARA,pr3866sw121.pr.caixa,pr3866sw121.pr.caixa
PR,3868-0 CAPITAL DA AMIZADE,pr3868ra1.pr.caixa,pr3868ra1.pr.caixa
PR,3868-0 CAPITAL DA AMIZADE,pr3868sw120.pr.caixa,pr3868sw120.pr.caixa
PR,3868-0 CAPITAL DA AMIZADE,pr3868sw121.pr.caixa,pr3868sw121.pr.caixa
PR,3868-0 CAPITAL DA AMIZADE,pr3868sw122.pr.caixa,pr3868sw122.pr.caixa
PR,3876-0 HUGO LANGE,pr3876ra1.pr.caixa,pr3876ra1.pr.caixa
PR,3876-0 HUGO LANGE,pr3876sw120.pr.caixa,pr3876sw120.pr.caixa
PR,3876-0 HUGO LANGE,pr3876sw121.pr.caixa,pr3876sw121.pr.caixa
PR,3876-0 HUGO LANGE,pr3876sw122.pr.caixa,pr3876sw122.pr.caixa
PR,3877-0 KENNEDY,pr3877ra1.pr.caixa,pr3877ra1.pr.caixa
PR,3877-0 KENNEDY,pr3877sw120.pr.caixa,pr3877sw120.pr.caixa
PR,3877-0 KENNEDY,pr3877sw121.pr.caixa,pr3877sw121.pr.caixa
PR,3877-0 KENNEDY,pr3877sw122.pr.caixa,pr3877sw122.pr.caixa
PR,3915-0 PINHAIS,pr3915ra1.pr.caixa,pr3915ra1.pr.caixa
PR,3915-0 PINHAIS,pr3915sw150.pr.caixa,pr3915sw150.pr.caixa
PR,3915-0 PINHAIS,pr3915sw151.pr.caixa,pr3915sw151.pr.caixa
PR,3915-0 PINHAIS,pr3915sw152.pr.caixa,pr3915sw152.pr.caixa
PR,3915-0 PINHAIS,pr3915sw153.pr.caixa,pr3915sw153.pr.caixa
PR,3915-0 PINHAIS,pr3915sw154.pr.caixa,pr3915sw154.pr.caixa
PR,3915-0 PINHAIS,pr3915sw199.pr.caixa,pr3915sw199.pr.caixa
PR,3915-1 FORUM PINHAIS,pr3915ra2.pr.caixa,pr3915ra2.pr.caixa
PR,3915-2 JT PINHAIS - BKP disponivel,pr3915ra3.pr.caixa,pr3915ra3.pr.caixa
PR,3915-2 JT PINHAIS - BKP disponivel,pr3915sw320.pr.caixa,pr3915sw320.pr.caixa
PR,3915-3 PM PINHAIS,pr3915ra4.pr.caixa,pr3915ra4.pr.caixa
PR,3915-3 PM PINHAIS,pr3915sw420.pr.caixa,pr3915sw420.pr.caixa
PR,3922-0 JF UMUARAMA,pr3922ra1.pr.caixa,pr3922ra1.pr.caixa
PR,3922-0 JF UMUARAMA,pr3922sw150.pr.caixa,pr3922sw150.pr.caixa
PR,3935-0 JF CASCAVEL,pr3935ra1.pr.caixa,pr3935ra1.pr.caixa
PR,3935-0 JF CASCAVEL,pr3935sw120.pr.caixa,pr3935sw120.pr.caixa
PR,3937-0 JF GUARAPUAVA,pr3937ra1.pr.caixa,pr3937ra1.pr.caixa
PR,3937-0 JF GUARAPUAVA,pr3937sw120.pr.caixa,pr3937sw120.pr.caixa
PR,3944-0 JF MARINGA,pr3944ra1.pr.caixa,pr3944ra1.pr.caixa
PR,3944-0 JF MARINGA,pr3944sw120.pr.caixa,pr3944sw120.pr.caixa
PR,3976-0 VILA A,pr3976ra1.pr.caixa,pr3976ra1.pr.caixa
PR,3976-0 VILA A,pr3976sw120.pr.caixa,pr3976sw120.pr.caixa
PR,3976-0 VILA A,pr3976sw121.pr.caixa,pr3976sw121.pr.caixa
PR,3976-0 VILA A,pr3976sw122.pr.caixa,pr3976sw122.pr.caixa
PR,3977-0 USINA,pr3977ra1.pr.caixa,pr3977ra1.pr.caixa
PR,3977-0 USINA,pr3977sw120.pr.caixa,pr3977sw120.pr.caixa
PR,3979-0 JT TOLEDO,pr3979ra1.pr.caixa,pr3979ra1.pr.caixa
PR,3979-0 JT TOLEDO,pr3979sw120.pr.caixa,pr3979sw120.pr.caixa
PR,3980-0 JT FRANCISCO BELTRAO,pr3980ra1.pr.caixa,pr3980ra1.pr.caixa
PR,3980-0 JT FRANCISCO BELTRAO,pr3980sw120.pr.caixa,pr3980sw120.pr.caixa
PR,3982-0 JT CASCAVEL,pr3982ra1.pr.caixa,pr3982ra1.pr.caixa
PR,3982-0 JT CASCAVEL,pr3982sw120.pr.caixa,pr3982sw120.pr.caixa
PR,3983-0 FORUM CASCAVEL,pr3983ra1.pr.caixa,pr3983ra1.pr.caixa
PR,3983-0 FORUM CASCAVEL,pr3983sw120.pr.caixa,pr3983sw120.pr.caixa
PR,3984-0 FORUM CURITIBA,pr3984ra1.pr.caixa,pr3984ra1.pr.caixa
PR,3984-0 FORUM CURITIBA,pr3984sw150.pr.caixa,pr3984sw150.pr.caixa
PR,3984-0 FORUM CURITIBA,pr3984sw151.pr.caixa,pr3984sw151.pr.caixa
PR,3984-0 FORUM CURITIBA,pr3984sw152.pr.caixa,pr3984sw152.pr.caixa
PR,3984-2 PA JT ALVARO RAMOS,PR3984RA2.pr.caixa,PR3984RA2.pr.caixa
PR,3984-2 PA JT ALVARO RAMOS,PR3984SW220.pr.caixa,PR3984SW220.pr.caixa
PR,3984-3 TJ Centro Judiciario,pr3984ra3.pr.caixa,pr3984ra3.pr.caixa
PR,3984-3 TJ Centro Judiciario,pr3984sw320.pr.caixa,pr3984sw320.pr.caixa
PR,3984-6 PA FORUM II,pr3984ra7.pr.caixa,pr3984ra7.pr.caixa
PR,3984-6 PA FORUM II,pr3984sw720.pr.caixa,pr3984sw720.pr.caixa
PR,4002-0 JT FOZ DO IGUACU,pr4002ra1.pr.caixa,pr4002ra1.pr.caixa
PR,4002-0 JT FOZ DO IGUACU,pr4002sw120.pr.caixa,pr4002sw120.pr.caixa
PR,4003-0 UTFPR PATO BRANCO,pr4003ra1.pr.caixa,pr4003ra1.pr.caixa
PR,4003-0 UTFPR PATO BRANCO,pr4003sw120.pr.caixa,pr4003sw120.pr.caixa
PR,4005-0 JT LONDRINA,pr4005ra1.pr.caixa,pr4005ra1.pr.caixa
PR,4005-0 JT LONDRINA,pr4005sw120.pr.caixa,pr4005sw120.pr.caixa
PR,4006-0 CENTRO EXECUTIVO,pr4006ra1.pr.caixa,pr4006ra1.pr.caixa
PR,4006-0 CENTRO EXECUTIVO,pr4006sw120.pr.caixa,pr4006sw120.pr.caixa
PR,4098-0 JT JACAREZINHO,pr4098ra1.pr.caixa,pr4098ra1.pr.caixa
PR,4098-0 JT JACAREZINHO,pr4098sw120.pr.caixa,pr4098sw120.pr.caixa
PR,4124-0 PARQUE SAO PAULO,pr4124ra1.pr.caixa,pr4124ra1.pr.caixa
PR,4124-0 PARQUE SAO PAULO,pr4124sw120.pr.caixa,pr4124sw120.pr.caixa
PR,4124-0 PARQUE SAO PAULO,pr4124sw121.pr.caixa,pr4124sw121.pr.caixa
PR,4124-0 PARQUE SAO PAULO,pr4124sw122.pr.caixa,pr4124sw122.pr.caixa
PR,4156-0 REPUBLICA ARGENTINA,pr4156ra1.pr.caixa,pr4156ra1.pr.caixa
PR,4156-0 REPUBLICA ARGENTINA,pr4156sw120.pr.caixa,pr4156sw120.pr.caixa
PR,4156-0 REPUBLICA ARGENTINA,pr4156sw121.pr.caixa,pr4156sw121.pr.caixa
PR,4156-0 REPUBLICA ARGENTINA,pr4156sw122.pr.caixa,pr4156sw122.pr.caixa
PR,4181-0 JF FRANCISCO BELTRAO,pr4181ra1.pr.caixa,pr4181ra1.pr.caixa
PR,4181-0 JF FRANCISCO BELTRAO,pr4181sw120.pr.caixa,pr4181sw120.pr.caixa
PR,4182-0 JT PATO BRANCO,pr4182ra1.pr.caixa,pr4182ra1.pr.caixa
PR,4182-0 JT PATO BRANCO,pr4182sw120.pr.caixa,pr4182sw120.pr.caixa
PR,4266 - SEDE 1 - 6º ANDAR,pr4266sw150.pr.caixa,pr4266sw150.pr.caixa
PR,4266 - SEDE 1 - 6º ANDAR,pr4266sw151.pr.caixa,pr4266sw151.pr.caixa
PR,4267 - SEDE 1 - 5º ANDAR,pr4267sw150.pr.caixa,pr4267sw150.pr.caixa
PR,4267 - SEDE 1 - 5º ANDAR,pr4267sw151.pr.caixa,pr4267sw151.pr.caixa
PR,4267 - SEDE 1 - 5º ANDAR,pr4267sw152.pr.caixa,pr4267sw152.pr.caixa
PR,4268-0 AG EMPRESARIAL MARINGA,pr4268sw150.pr.caixa,pr4268sw150.pr.caixa
PR,4268-0 AG EMPRESARIAL MARINGA,pr4268sw151.pr.caixa,pr4268sw151.pr.caixa
PR,4307-0 AG PALMITAL,pr4307ra1.pr.caixa,pr4307ra1.pr.caixa
PR,4307-0 AG PALMITAL,pr4307sw120.pr.caixa,pr4307sw120.pr.caixa
PR,4307-0 AG PALMITAL,pr4307sw121.pr.caixa,pr4307sw121.pr.caixa
PR,4315-0 AG EMPRESARIAL LONDRINA,pr4315sw150.pr.caixa,pr4315sw150.pr.caixa
PR,4315-0 AG EMPRESARIAL LONDRINA,pr4315sw151.pr.caixa,pr4315sw151.pr.caixa
PR,4317-0 AG EMPRESARIAL CASCAVEL,pr4317sw150.pr.caixa,pr4317sw150.pr.caixa
PR,4317-0 AG EMPRESARIAL CASCAVEL,pr4317sw151.pr.caixa,pr4317sw151.pr.caixa
PR,4341-0 VISTA DA SERRA,pr4341ra1.pr.caixa,pr4341ra1.pr.caixa
PR,4341-0 VISTA DA SERRA,pr4341sw120.pr.caixa,pr4341sw120.pr.caixa
PR,4341-0 VISTA DA SERRA,pr4341sw121.pr.caixa,pr4341sw121.pr.caixa
PR,4341-0 VISTA DA SERRA,pr4341sw122.pr.caixa,pr4341sw122.pr.caixa
PR,4347-0 JARDIM SANTO AMARO,pr4347ra1.pr.caixa,pr4347ra1.pr.caixa
PR,4347-0 JARDIM SANTO AMARO,pr4347sw120.pr.caixa,pr4347sw120.pr.caixa
PR,4347-0 JARDIM SANTO AMARO,pr4347sw121.pr.caixa,pr4347sw121.pr.caixa
PR,4347-0 JARDIM SANTO AMARO,pr4347sw122.pr.caixa,pr4347sw122.pr.caixa
PR,4348-0 PM ANDIRA,pr4348ra1.pr.caixa,pr4348ra1.pr.caixa
PR,4348-0 PM ANDIRA,pr4348sw120.pr.caixa,pr4348sw120.pr.caixa
PR,4352-0 PM CENTENARIO DO SUL,pr4352ra1.pr.caixa,pr4352ra1.pr.caixa
PR,4352-0 PM CENTENARIO DO SUL,pr4352sw120.pr.caixa,pr4352sw120.pr.caixa
PR,4394-0 CIDADE DE TAPEJARA,pr4394ra1.pr.caixa,pr4394ra1.pr.caixa
PR,4394-0 CIDADE DE TAPEJARA,pr4394sw120.pr.caixa,pr4394sw120.pr.caixa
PR,4394-0 CIDADE DE TAPEJARA,pr4394sw121.pr.caixa,pr4394sw121.pr.caixa
PR,4395-0 PINEVILLE,pr4395ra1.pr.caixa,pr4395ra1.pr.caixa
PR,4395-0 PINEVILLE,pr4395sw120.pr.caixa,pr4395sw120.pr.caixa
PR,4395-0 PINEVILLE,pr4395sw121.pr.caixa,pr4395sw121.pr.caixa
PR,4396-0 BALSA NOVA,pr4396ra1.pr.caixa,pr4396ra1.pr.caixa
PR,4396-0 BALSA NOVA,pr4396sw120.pr.caixa,pr4396sw120.pr.caixa
PR,4396-0 BALSA NOVA,pr4396sw121.pr.caixa,pr4396sw121.pr.caixa
PR,4396-0 BALSA NOVA,pr4396sw122.pr.caixa,pr4396sw122.pr.caixa
PR,4404-0 TIBAGI,pr4404ra1.pr.caixa,pr4404ra1.pr.caixa
PR,4404-0 TIBAGI,pr4404sw120.pr.caixa,pr4404sw120.pr.caixa
PR,4404-0 TIBAGI,pr4404sw121.pr.caixa,pr4404sw121.pr.caixa
PR,4404-0 TIBAGI,pr4404sw122.pr.caixa,pr4404sw122.pr.caixa
PR,4405-0 CARAMBEI,pr4405ra1.pr.caixa,pr4405ra1.pr.caixa
PR,4405-0 CARAMBEI,pr4405sw120.pr.caixa,pr4405sw120.pr.caixa
PR,4405-0 CARAMBEI,pr4405sw121.pr.caixa,pr4405sw121.pr.caixa
PR,4405-0 CARAMBEI,pr4405sw122.pr.caixa,pr4405sw122.pr.caixa
PR,4411-0 PM IRETAMA,pr4411ra1.pr.caixa,pr4411ra1.pr.caixa
PR,4411-0 PM IRETAMA,pr4411sw120.pr.caixa,pr4411sw120.pr.caixa
PR,4417-0 JAGUAPITA,pr4417ra1.pr.caixa,pr4417ra1.pr.caixa
PR,4417-0 JAGUAPITA,pr4417sw120.pr.caixa,pr4417sw120.pr.caixa
PR,4417-0 JAGUAPITA,pr4417sw121.pr.caixa,pr4417sw121.pr.caixa
PR,4427-0 PM BARRACAO,pr4427ra1.pr.caixa,pr4427ra1.pr.caixa
PR,4427-0 PM BARRACAO,pr4427sw120.pr.caixa,pr4427sw120.pr.caixa
PR,4474-0 TERRA RICA,pr4474ra1.pr.caixa,pr4474ra1.pr.caixa
PR,4474-0 TERRA RICA,pr4474sw120.pr.caixa,pr4474sw120.pr.caixa
PR,4474-0 TERRA RICA,pr4474sw121.pr.caixa,pr4474sw121.pr.caixa
PR,4538-0 CAMPO MAGRO,pr4538ra1.pr.caixa,pr4538ra1.pr.caixa
PR,4538-0 CAMPO MAGRO,pr4538sw120.pr.caixa,pr4538sw120.pr.caixa
PR,4538-0 CAMPO MAGRO,pr4538sw121.pr.caixa,pr4538sw121.pr.caixa
PR,4538-0 CAMPO MAGRO,pr4538sw122.pr.caixa,pr4538sw122.pr.caixa
PR,4546-0 MANDIRITUBA,pr4546ra1.pr.caixa,pr4546ra1.pr.caixa
PR,4546-0 MANDIRITUBA,pr4546sw120.pr.caixa,pr4546sw120.pr.caixa
PR,4546-0 MANDIRITUBA,pr4546sw121.pr.caixa,pr4546sw121.pr.caixa
PR,4546-0 MANDIRITUBA,pr4546sw122.pr.caixa,pr4546sw122.pr.caixa
PR,4547-0 CONTENDA,pr4547ra1.pr.caixa,pr4547ra1.pr.caixa
PR,4547-0 CONTENDA,pr4547sw120.pr.caixa,pr4547sw120.pr.caixa
PR,4547-0 CONTENDA,pr4547sw121.pr.caixa,pr4547sw121.pr.caixa
PR,4593-0 CORONEL VIVIDA,pr4593ra1.pr.caixa,pr4593ra1.pr.caixa
PR,4593-0 CORONEL VIVIDA,pr4593sw120.pr.caixa,pr4593sw120.pr.caixa
PR,4593-0 CORONEL VIVIDA,pr4593sw121.pr.caixa,pr4593sw121.pr.caixa
PR,4594-0 TUPI,pr4594ra1.pr.caixa,pr4594ra1.pr.caixa
PR,4594-0 TUPI,pr4594sw120.pr.caixa,pr4594sw120.pr.caixa
PR,4594-0 TUPI,pr4594sw121.pr.caixa,pr4594sw121.pr.caixa
PR,4603-0 MOREIRA SALES,pr4603ra1.pr.caixa,pr4603ra1.pr.caixa
PR,4603-0 MOREIRA SALES,pr4603sw120.pr.caixa,pr4603sw120.pr.caixa
PR,4603-0 MOREIRA SALES,pr4603sw121.pr.caixa,pr4603sw121.pr.caixa
PR,4609-0 PIEN,pr4609ra1.pr.caixa,pr4609ra1.pr.caixa
PR,4609-0 PIEN,pr4609sw120.pr.caixa,pr4609sw120.pr.caixa
PR,4609-0 PIEN,pr4609sw121.pr.caixa,pr4609sw121.pr.caixa
PR,4609-0 PIEN,pr4609sw122.pr.caixa,pr4609sw122.pr.caixa
PR,4628-0 PA SANTO ANTONIO DA PLATINA,pr4628ra1.pr.caixa,pr4628ra1.pr.caixa
PR,4628-0 PA SANTO ANTONIO DA PLATINA,pr4628sw120.pr.caixa,pr4628sw120.pr.caixa
PR,4649-0 24 DE JUNHO,pr4649ra1.pr.caixa,pr4649ra1.pr.caixa
PR,4649-0 24 DE JUNHO,pr4649sw120.pr.caixa,pr4649sw120.pr.caixa
PR,4649-0 24 DE JUNHO,pr4649sw121.pr.caixa,pr4649sw121.pr.caixa
PR,4649-0 24 DE JUNHO,pr4649sw122.pr.caixa,pr4649sw122.pr.caixa
PR,4692-0 SANTO ANTONIO DO SUDOESTE,pr4692ra1.pr.caixa,pr4692ra1.pr.caixa
PR,4692-0 SANTO ANTONIO DO SUDOESTE,pr4692sw120.pr.caixa,pr4692sw120.pr.caixa
PR,4692-0 SANTO ANTONIO DO SUDOESTE,pr4692sw121.pr.caixa,pr4692sw121.pr.caixa
PR,4701-0 AV DR VICTOR DO AMARAL,pr4701ra1.pr.caixa,pr4701ra1.pr.caixa
PR,4701-0 AV DR VICTOR DO AMARAL,pr4701sw120.pr.caixa,pr4701sw120.pr.caixa
PR,4701-0 AV DR VICTOR DO AMARAL,pr4701sw121.pr.caixa,pr4701sw121.pr.caixa
PR,4744-0 TATUQUARA,pr4744ra1.pr.caixa,pr4744ra1.pr.caixa
PR,4744-0 TATUQUARA,pr4744sw120.pr.caixa,pr4744sw120.pr.caixa
PR,4744-0 TATUQUARA,pr4744sw121.pr.caixa,pr4744sw121.pr.caixa
PR,4943-0 MARRECAS,pr4943ra1.pr.caixa,pr4943ra1.pr.caixa
PR,4943-0 MARRECAS,pr4943sw120.pr.caixa,pr4943sw120.pr.caixa
PR,4943-0 MARRECAS,pr4943sw121.pr.caixa,pr4943sw121.pr.caixa
PR,4958-0 PM CURITIBA,pr4958ra1.pr.caixa,pr4958ra1.pr.caixa
PR,4958-0 PM CURITIBA,pr4958sw120.pr.caixa,pr4958sw120.pr.caixa
PR,4958-0 PM CURITIBA,pr4958sw121.pr.caixa,pr4958sw121.pr.caixa
PR,4958-1 EDIFiCIO DELTA,pr4958ra2.pr.caixa,pr4958ra2.pr.caixa
PR,4958-1 EDIFiCIO DELTA,pr4958sw220.pr.caixa,pr4958sw220.pr.caixa
PR,6289-0 JURIDICO REGIONAL CASCAVEL,pr6289sw150.pr.caixa,pr6289sw150.pr.caixa
PR,6289-0 JURIDICO REGIONAL CASCAVEL,pr6289sw151.pr.caixa,pr6289sw151.pr.caixa
PR,6294-0 JURIDICO REGIONAL LONDRINA,pr6294sw150.pr.caixa,pr6294sw150.pr.caixa
PR,6294-0 JURIDICO REGIONAL LONDRINA,pr6294sw151.pr.caixa,pr6294sw151.pr.caixa
PR,6513 - SEDE 1 - 6º ANDAR,pr6513sw150.pr.caixa,pr6513sw150.pr.caixa
PR,7083 - SEDE 1 - 14º ANDAR,pr7083sw150.pr.caixa,pr7083sw150.pr.caixa
PR,7083 - SEDE 1 - 14º ANDAR,pr7083sw151.pr.caixa,pr7083sw151.pr.caixa
PR,7083 - SEDE 1 - 14º ANDAR,pr7083sw152.pr.caixa,pr7083sw152.pr.caixa
PR,7083 - SEDE 1 - 14º ANDAR,pr7083sw153.pr.caixa,pr7083sw153.pr.caixa
PR,7107-0 PA AGRO OESTE PR,pr7107ra1.pr.caixa,pr7107ra1.pr.caixa
PR,7107-0 PA AGRO OESTE PR,pr7107sw120.pr.caixa,pr7107sw120.pr.caixa
PR,7113 - SEDE 1 - 4º ANDAR,pr7113sw150.pr.caixa,pr7113sw150.pr.caixa
PR,7113 - SEDE 1 - 4º ANDAR,pr7113sw151.pr.caixa,pr7113sw151.pr.caixa
PR,7113 - SEDE 1 - 4º ANDAR,pr7113sw152.pr.caixa,pr7113sw152.pr.caixa
PR,7113 - SEDE 1 - 4º ANDAR,pr7113sw153.pr.caixa,pr7113sw153.pr.caixa
